0		0.5 		12.3		1          
0.122292	0.16907         10.8919         0.696889 
0.122482	0.169654        10.8879         0.695737 
0.122673	0.170238        10.8838         0.694581 
0.122863	0.170822        10.8797         0.693422 
0.123053	0.171406        10.8756         0.692259 
0.123243	0.171989        10.8714         0.691092 
0.123433	0.172571        10.8672         0.689922 
0.123624	0.173153        10.863          0.688748 
0.123814	0.173734        10.8588         0.68757 
0.124004	0.174314        10.8546         0.686389 
0.124194	0.174894        10.8503         0.685203 
0.124384	0.175472        10.846          0.684014 
0.124575	0.17605         10.8416         0.682822 
0.124765	0.176626        10.8373         0.681625 
0.124955	0.177201        10.8329         0.680425 
0.125145	0.177775        10.8285         0.679221 
0.125335	0.178347        10.824          0.678013 
0.125526	0.178918        10.8196         0.676802 
0.125716	0.179488        10.8151         0.675586 
0.125906	0.180055        10.8105         0.674367 
0.126096	0.180621        10.806          0.673144 
0.126286	0.181186        10.8014         0.671918 
0.126476	0.181748        10.7967         0.670687 
0.126667	0.182308        10.7921         0.669453 
0.126857	0.182866        10.7874         0.668214 
0.127047	0.183422        10.7827         0.666972 
0.127237	0.183976        10.7779         0.665726 
0.127427	0.184528        10.7731         0.664477 
0.127618	0.185077        10.7683         0.663223 
0.127808	0.185624        10.7635         0.661965 
0.127998	0.186168        10.7586         0.660704 
0.128188	0.186709        10.7537         0.659439 
0.128378	0.187247        10.7487         0.65817 
0.128569	0.187783        10.7437         0.656897 
0.128759	0.188316        10.7387         0.65562 
0.128949	0.188846        10.7337         0.654339 
0.129139	0.189372        10.7286         0.653054 
0.129329	0.189896        10.7235         0.651766 
0.12952		0.190416        10.7183         0.650473 
0.12971		0.190933        10.7131         0.649177 
0.1299		0.191446        10.7079         0.647876 
0.13009		0.191956        10.7026         0.646572 
0.13028		0.192463        10.6973         0.645264 
0.13047		0.192965        10.692          0.643952 
0.130661	0.193464        10.6866         0.642636 
0.130851	0.19396         10.6812         0.641316 
0.131041	0.194451        10.6758         0.639992 
0.131231	0.194938        10.6703         0.638664 
0.131421	0.195421        10.6648         0.637333 
0.131612	0.195901        10.6592         0.635997 
0.131802	0.196376        10.6536         0.634658 
0.131992	0.196846        10.648          0.633314 
0.132182	0.197313        10.6424         0.631967 
0.132372	0.197775        10.6367         0.630616 
0.132563	0.198233        10.6309         0.629261 
0.132753	0.198686        10.6251         0.627902 
0.132943	0.199135        10.6193         0.626539 
0.133133	0.199579        10.6135         0.625172 
0.133323	0.200018        10.6076         0.623801 
0.133514	0.200453        10.6017         0.622426 
0.133704	0.200883        10.5957         0.621048 
0.133894	0.201308        10.5897         0.619665 
0.134084	0.201728        10.5837         0.618279 
0.134274	0.202143        10.5776         0.616889 
0.134464	0.202554        10.5715         0.615495 
0.134655	0.202959        10.5653         0.614097 
0.134845	0.20336         10.5591         0.612695 
0.135035	0.203755        10.5529         0.611289 
0.135225	0.204146        10.5467         0.609879 
0.135415	0.204531        10.5404         0.608466 
0.135606	0.204911        10.534          0.607049 
0.135796	0.205286        10.5276         0.605627 
0.135986	0.205656        10.5212         0.604202 
0.136176	0.206021        10.5148         0.602774 
0.136366	0.206381        10.5083         0.601341 
0.136557	0.206736        10.5018         0.599904 
0.136747	0.207085        10.4952         0.598464 
0.136937	0.207429        10.4886         0.59702 
0.137127	0.207768        10.482          0.595572 
0.137317	0.208102        10.4753         0.59412 
0.137508	0.208431        10.4686         0.592664 
0.137698	0.208755        10.4619         0.591205 
0.137888	0.209073        10.4551         0.589742 
0.138078	0.209387        10.4483         0.588275 
0.138268	0.209696        10.4415         0.586804 
0.138458	0.209999        10.4346         0.58533 
0.138649	0.210298        10.4277         0.583852 
0.138839	0.210592        10.4207         0.58237 
0.139029	0.210881        10.4137         0.580884 
0.139219	0.211165        10.4067         0.579394 
0.139409	0.211444        10.3997         0.577901 
0.1396		0.211719        10.3926         0.576404 
0.13979		0.211989        10.3855         0.574904 
0.13998		0.212255        10.3783         0.573399 
0.14017		0.212516        10.3711         0.571891 
0.14036		0.212772        10.3639         0.57038 
0.140551	0.213025        10.3567         0.568864 
0.140741	0.213273        10.3494         0.567345 
0.140931	0.213517        10.3421         0.565822 
0.141121	0.213757        10.3347         0.564296 
0.141311	0.213993        10.3273         0.562766 
0.141502	0.214226        10.3199         0.561232 
0.141692	0.214454        10.3125         0.559695 
0.141882	0.214679        10.305          0.558154 
0.142072	0.214901        10.2975         0.556609 
0.142262	0.215119        10.29           0.555061 
0.142452	0.215334        10.2824         0.553509 
0.142643	0.215546        10.2748         0.551954 
0.142833	0.215755        10.2672         0.550395 
0.143023	0.215962        10.2596         0.548832 
0.143213	0.216166        10.2519         0.547266 
0.143403	0.216367        10.2442         0.545696 
0.143594	0.216566        10.2364         0.544123 
0.143784	0.216763        10.2287         0.542546 
0.143974	0.216957        10.2209         0.540965 
0.144164	0.21715         10.2131         0.539381 
0.144354	0.217342        10.2052         0.537794 
0.144545	0.217532        10.1974         0.536202 
0.144735	0.21772         10.1895         0.534608 
0.144925	0.217908        10.1816         0.533009 
0.145115	0.218094        10.1736         0.531408 
0.145305	0.21828         10.1657         0.529802 
0.145495	0.218466        10.1577         0.528194 
0.145686	0.218651        10.1497         0.526581 
0.145876	0.218836        10.1416         0.524966 
0.146066	0.219021        10.1336         0.523346 
0.146256	0.219206        10.1255         0.521724 
0.146446	0.219392        10.1174         0.520097 
0.146637	0.219578        10.1092         0.518468 
0.146827	0.219766        10.1011         0.516834 
0.147017	0.219954        10.0929         0.515198 
0.147207	0.220144        10.0847         0.513557 
0.147397	0.220336        10.0765         0.511914 
0.147588	0.220529        10.0683         0.510267 
0.147778	0.220725        10.06           0.508616 
0.147968	0.220922        10.0517         0.506962 
0.148158	0.221122        10.0434         0.505305 
0.148348	0.221325        10.0351         0.503644 
0.148539	0.221531        10.0268         0.501979 
0.148729	0.221739        10.0184         0.500312 
0.148919	0.221952        10.0101         0.498641 
0.149109	0.222167        10.0017         0.496966 
0.149299	0.222387        9.99327         0.495288 
0.149489	0.222611        9.98485         0.493606 
0.14968		0.222838        9.97641         0.491921 
0.14987		0.223071        9.96795         0.490233 
0.15006		0.223308        9.95947         0.488541 
0.15025		0.22355         9.95098         0.486846 
0.15044		0.223797        9.94248         0.485148 
0.150631	0.224049        9.93395         0.483446 
0.150821	0.224307        9.92542         0.481741 
0.151011	0.224571        9.91686         0.480032 
0.151201	0.22484         9.9083          0.47832 
0.151391	0.225116        9.89971         0.476604 
0.151582	0.225398        9.89112         0.474886 
0.151772	0.225687        9.88251         0.473163 
0.151962	0.225982        9.87388         0.471438 
0.152152	0.226284        9.86524         0.469709 
0.152342	0.226594        9.85659         0.467977 
0.152533	0.22691         9.84792         0.466241 
0.152723	0.227234        9.83924         0.464502 
0.152913	0.227566        9.83055         0.46276 
0.153103	0.227905        9.82185         0.461014 
0.153293	0.228252        9.81313         0.459265 
0.153483	0.228608        9.8044          0.457512 
0.153674	0.228971        9.79566         0.455757 
0.153864	0.229343        9.7869          0.453998 
0.154054	0.229723        9.77814         0.452235 
0.154244	0.230111        9.76936         0.45047 
0.154434	0.230508        9.76057         0.448701 
0.154625	0.230914        9.75177         0.446929 
0.154815	0.231329        9.74296         0.445153 
0.155005	0.231752        9.73413         0.443374 
0.155195	0.232185        9.7253          0.441592 
0.155385	0.232626        9.71645         0.439807 
0.155576	0.233077        9.70759         0.438018 
0.155766	0.233537        9.69873         0.436226 
0.155956	0.234005        9.68985         0.434431 
0.156146	0.234483        9.68096         0.432633 
0.156336	0.234971        9.67206         0.430831 
0.156527	0.235467        9.66314         0.429026 
0.156717	0.235973        9.65422         0.427218 
0.156907	0.236487        9.64529         0.425407 
0.157097	0.237011        9.63634         0.423593 
0.157287	0.237544        9.62739         0.421775 
0.157477	0.238086        9.61842         0.419954 
0.157668	0.238637        9.60944         0.41813 
0.157858	0.239197        9.60046         0.416303 
0.158048	0.239766        9.59146         0.414473 
0.158238	0.240343        9.58245         0.41264 
0.158428	0.24093         9.57342         0.410803 
0.158619	0.241524        9.56439         0.408964 
0.158809	0.242128        9.55535         0.407121 
0.158999	0.242739        9.54629         0.405275 
0.159189	0.243359        9.53722         0.403427 
0.159379	0.243986        9.52814         0.401575 
0.15957		0.244622        9.51905         0.39972 
0.15976		0.245265        9.50995         0.397862 
0.15995		0.245915        9.50083         0.396001 
0.16014		0.246573        9.4917          0.394137 
0.16033		0.247238        9.48256         0.392271 
0.160521	0.24791         9.4734          0.390401 
0.160711	0.248588        9.46424         0.388528 
0.160901	0.249272        9.45505         0.386653 
0.161091	0.249963        9.44586         0.384774 
0.161281	0.25066         9.43665         0.382893 
0.161471	0.251362        9.42742         0.381009 
0.161662	0.25207         9.41818         0.379122 
0.161852	0.252782        9.40893         0.377232 
0.162042	0.253499        9.39966         0.375339 
0.162232	0.254221        9.39038         0.373444 
0.162422	0.254947        9.38107         0.371545 
0.162613	0.255676        9.37176         0.369644 
0.162803	0.25641         9.36242         0.367741 
0.162993	0.257146        9.35307         0.365834 
0.163183	0.257885        9.3437          0.363925 
0.163373	0.258627        9.33431         0.362013 
0.163564	0.25937         9.3249          0.360099 
0.163754	0.260116        9.31548         0.358182 
0.163944	0.260863        9.30603         0.356262 
0.164134	0.261611        9.29656         0.35434 
0.164324	0.262359        9.28708         0.352415 
0.164515	0.263108        9.27757         0.350487 
0.164705	0.263857        9.26804         0.348558 
0.164895	0.264605        9.25849         0.346625 
0.165085	0.265353        9.24891         0.34469 
0.165275	0.266099        9.23932         0.342753 
0.165465	0.266844        9.22969         0.340813 
0.165656	0.267587        9.22005         0.338871 
0.165846	0.268328        9.21037         0.336926 
0.166036	0.269065        9.20067         0.334979 
0.166226	0.2698          9.19095         0.333029 
0.166416	0.270531        9.1812          0.331077 
0.166607	0.271259        9.17142         0.329123 
0.166797	0.271982        9.16161         0.327167 
0.166987	0.2727          9.15177         0.325208 
0.167177	0.273414        9.1419          0.323247 
0.167367	0.274122        9.132           0.321283 
0.167558	0.274824        9.12207         0.319317 
0.167748	0.275521        9.1121          0.31735 
0.167938	0.276211        9.10211         0.315379 
0.168128	0.276894        9.09208         0.313407 
0.168318	0.27757         9.08201         0.311432 
0.168509	0.278239        9.07191         0.309455 
0.168699	0.2789          9.06177         0.307476 
0.168889	0.279553        9.0516          0.305495 
0.169079	0.280198        9.04138         0.303512 
0.169269	0.280834        9.03113         0.301526 
0.169459	0.281461        9.02084         0.299538 
0.16965		0.282079        9.01051         0.297548 
0.16984		0.282687        9.00013         0.295556 
0.17003		0.283286        8.98972         0.293562 
0.17022		0.283875        8.97926         0.291565 
0.17041		0.284454        8.96876         0.289566 
0.170601	0.285022        8.95821         0.287565 
0.170791	0.28558         8.94761         0.285562 
0.170981	0.286127        8.93697         0.283557 
0.171171	0.286663        8.92628         0.28155 
0.171361	0.287188        8.91554         0.27954 
0.171552	0.287702        8.90475         0.277528 
0.171742	0.288204        8.89392         0.275514 
0.171932	0.288694        8.88302         0.273497 
0.172122	0.289174        8.87208         0.271479 
0.172312	0.289641        8.86108         0.269458 
0.172503	0.290097        8.85003         0.267434 
0.172693	0.29054         8.83892         0.265409 
0.172883	0.290972        8.82776         0.26338 
0.173073	0.291392        8.81654         0.26135 
0.173263	0.2918          8.80526         0.259317 
0.173453	0.292196        8.79392         0.257282 
0.173644	0.29258         8.78252         0.255244 
0.173834	0.292951        8.77106         0.253203 
0.174024	0.293312        8.75953         0.25116 
0.174214	0.29366         8.74794         0.249115 
0.174404	0.293996        8.73629         0.247066 
0.174595	0.294321        8.72457         0.245015 
0.174785	0.294634        8.71278         0.242961 
0.174975	0.294935        8.70092         0.240904 
0.175165	0.295225        8.689           0.238845 
0.175355	0.295504        8.677           0.236782 
0.175546	0.295772        8.66494         0.234717 
0.175736	0.296029        8.6528          0.232648 
0.175926	0.296275        8.64058         0.230576 
0.176116	0.29651         8.62829         0.228501 
0.176306	0.296735        8.61593         0.226422 
0.176496	0.296949        8.60348         0.22434 
0.176687	0.297154        8.59096         0.222254 
0.176877	0.297349        8.57836         0.220165 
0.177067	0.297534        8.56567         0.218073 
0.177257	0.29771         8.5529          0.215976 
0.177447	0.297876        8.54005         0.213876 
0.177638	0.298034        8.52711         0.211771 
0.177828	0.298183        8.51408         0.209662 
0.178018	0.298324        8.50096         0.20755 
0.178208	0.298456        8.48775         0.205433 
0.178398	0.298581        8.47444         0.203311 
0.178589	0.298698        8.46104         0.201185 
0.178779	0.298808        8.44755         0.199054 
0.178969	0.298911        8.43395         0.196918 
0.179159	0.299007        8.42025         0.194777 
0.179349	0.299097        8.40645         0.192632 
0.17954		0.29918         8.39254         0.19048 
0.17973		0.299258        8.37852         0.188324 
0.17992		0.299329        8.36439         0.186162 
0.18011		0.299396        8.35015         0.183994 
0.1803		0.299457        8.33579         0.18182 
0.18049		0.299513        8.3213          0.17964 
0.180681	0.299565        8.3067          0.177454 
0.180871	0.299612        8.29197         0.175262 
0.181061	0.299656        8.2771          0.173063 
0.181251	0.299695        8.2621          0.170857 
0.181441	0.299731        8.24697         0.168644 
0.181632	0.299763        8.23169         0.166424 
0.181822	0.299793        8.21626         0.164196 
0.182012	0.299819        8.20068         0.161961 
0.182202	0.299843        8.18494         0.159718 
0.182392	0.299864        8.16904         0.157467 
0.182583	0.299883        8.15297         0.155208 
0.182773	0.299899        8.13673         0.15294 
0.182963	0.299914        8.12031         0.150663 
0.183153	0.299927        8.1037          0.148378 
0.183343	0.299938        8.0869          0.146083 
0.183534	0.299948        8.06989         0.143779 
0.183724	0.299957        8.05268         0.141465 
0.183914	0.299964        8.03526         0.139141 
0.184104	0.29997         8.0176          0.136807 
0.184294	0.299976        7.99972         0.134462 
0.184484	0.29998         7.9816          0.132107 
0.184675	0.299984        7.96322         0.12974 
0.184865	0.299987        7.94459         0.127362 
0.185055	0.29999         7.92568         0.124972 
0.185245	0.299992        7.90649         0.12257 
0.185435	0.299994        7.88702         0.120155 
0.185626	0.299995        7.86724         0.117728 
0.185816	0.299997        7.84714         0.115288 
0.186006	0.299997        7.82672         0.112835 
0.186196	0.299998        7.80596         0.110368 
0.186386	0.299999        7.78485         0.107886 
0.186577	0.299999        7.76338         0.10539 
0.186767	0.299999        7.74153         0.10288 
0.186957	0.3             7.71929         0.100354 
0.187147	0.3             7.69665         0.0978123 
0.187337	0.3             7.67359         0.0952548 
0.187528	0.3             7.65011         0.0926808 
0.187718	0.3             7.62617         0.0900899 
0.187908	0.3             7.60179         0.0874817 
0.188098	0.3             7.57693         0.0848557 
0.188288	0.3             7.55159         0.0822114 
0.188478	0.3             7.52576         0.0795485 
0.188669	0.3             7.49941         0.0768663 
0.188859	0.3             7.47255         0.0741644 
0.189049	0.3             7.44517         0.0714423 
0.189239	0.3             7.41724         0.0686994 
0.189429	0.3             7.38876         0.0659352 
0.18962		0.3             7.35974         0.0631491 
0.18981		0.3             7.33015         0.0603406 
0.19		0.3 		7.3             0.0575089 
